1.95057, 1.81086, 1.59671, 1.33016, 1.03694, 0.743825, 0.476064, 0.255259, 0.097736, 0.0135664, 0.00625664, 0.073037, 0.205669, 0.39162, 0.61547, 0.860377, 1.10948, 1.34713, 1.55985, 1.73701, 1.87121, 1.95835, 1.99742, 1.9902, 1.94071, 1.85467, 1.73887, 1.60064, 1.44737, 1.28604, 1.12294, 0.963454, 0.811955, 0.67174, 0.545077, 0.433286, 0.336859, 0.255591, 0.188732, 0.135126, 0.093345, 0.0618047, 0.038864, 0.0229101, 0.0124201, 0.00600922, 0.00246727, 0.000782013, 0.000154674, 9.65595e-06, 0, 9.65595e-06, 0.000154674, 0.000782013, 0.00246739, 0.00600922, 0.0124204, 0.0229105, 0.0388645, 0.0618054, 0.0933467, 0.135127, 0.188734, 0.255594, 0.33686, 0.433289, 0.54508, 0.671743, 0.811959, 0.963458, 1.12294, 1.28604, 1.44738, 1.60065, 1.73887, 1.85467, 1.94071, 1.9902, 1.99742, 1.95835, 1.87121, 1.73701, 1.55984, 1.34712, 1.10947, 0.860371, 0.615465, 0.391615, 0.205665, 0.0730348, 0.00625598, 0.0135677, 0.0977393, 0.255264, 0.476071, 0.743831, 1.03695, 1.33017, 1.59672, 1.81087, 
1.81086, 1.5916, 1.31803, 1.01752, 0.718622, 0.448215, 0.229141, 0.0784013, 0.00609225, 0.0150668, 0.101304, 0.254849, 0.461181, 0.702821, 0.961009, 1.21729, 1.45488, 1.65973, 1.82123, 1.93254, 1.99063, 1.99597, 1.95203, 1.86471, 1.74153, 1.59102, 1.42198, 1.24298, 1.06187, 0.885451, 0.719278, 0.567588, 0.433286, 0.318043, 0.222432, 0.146101, 0.0879615, 0.0463789, 0.0193493, 0.00465727, 9.65595e-06, 0.00314337, 0.0119084, 0.0243261, 0.0386293, 0.0532837, 0.0669996, 0.078732, 0.0876783, 0.0932707, 0.0951725, 0.0932707, 0.0876783, 0.0787312, 0.0669988, 0.0532831, 0.0386288, 0.0243257, 0.0119081, 0.00314325, 9.65595e-06, 0.00465745, 0.0193496, 0.0463795, 0.0879623, 0.146103, 0.222434, 0.318046, 0.433289, 0.567593, 0.719282, 0.885454, 1.06188, 1.24299, 1.42198, 1.59102, 1.74153, 1.86471, 1.95204, 1.99597, 1.99063, 1.93254, 1.82122, 1.65972, 1.45487, 1.21728, 0.961001, 0.702816, 0.461177, 0.254846, 0.101301, 0.0150655, 0.00609308, 0.0784042, 0.229145, 0.448222, 0.718629, 1.01753, 1.31804, 1.59161, 
1.59671, 1.31803, 1.01104, 0.706083, 0.431779, 0.212392, 0.0658272, 0.00241548, 0.0245494, 0.127105, 0.298514, 0.52232, 0.779014, 1.04792, 1.30902, 1.54441, 1.73953, 1.88388, 1.97131, 2, 1.97203, 1.89277, 1.77005, 1.61334, 1.43291, 1.23904, 1.04142, 0.848628, 0.667808, 0.504499, 0.362576, 0.244325, 0.150598, 0.0810157, 0.0342113, 0.00807667, 0, 0.00708097, 0.0263132, 0.0547312, 0.0895243, 0.128111, 0.168192, 0.207766, 0.245137, 0.278907, 0.307947, 0.331385, 0.348569, 0.359052, 0.362575, 0.359052, 0.348569, 0.331384, 0.307947, 0.278906, 0.245136, 0.207765, 0.168191, 0.12811, 0.0895236, 0.0547306, 0.0263124, 0.00708073, 0, 0.00807691, 0.0342122, 0.0810172, 0.1506, 0.244328, 0.362579, 0.504502, 0.667813, 0.848631, 1.04143, 1.23905, 1.43291, 1.61335, 1.77005, 1.89277, 1.97204, 2, 1.97131, 1.88387, 1.73953, 1.5444, 1.30901, 1.04792, 0.779006, 0.522313, 0.298509, 0.127102, 0.0245481, 0.00241601, 0.0658306, 0.212397, 0.431785, 0.706092, 1.01105, 1.31804, 
1.33016, 1.01752, 0.706083, 0.426347, 0.204223, 0.058787, 0.000890553, 0.0327263, 0.148275, 0.334501, 0.573103, 0.842568, 1.12032, 1.38473, 1.61681, 1.80148, 1.92837, 1.99213, 1.99224, 1.93251, 1.82027, 1.66543, 1.47945, 1.27436, 1.06187, 0.852711, 0.656047, 0.479178, 0.327399, 0.203991, 0.110383, 0.0463783, 0.0104457, 3.86834e-05, 0.0119087, 0.0423949, 0.087679, 0.14399, 0.207766, 0.275759, 0.345104, 0.413353, 0.478469, 0.538808, 0.593071, 0.640276, 0.67969, 0.710795, 0.733234, 0.74678, 0.751309, 0.74678, 0.733234, 0.710795, 0.67969, 0.640274, 0.59307, 0.538806, 0.478469, 0.413352, 0.345102, 0.275756, 0.207765, 0.143989, 0.0876775, 0.0423943, 0.0119081, 3.86834e-05, 0.0104462, 0.0463795, 0.110386, 0.203994, 0.327403, 0.479183, 0.65605, 0.852716, 1.06188, 1.27436, 1.47946, 1.66544, 1.82027, 1.93251, 1.99224, 1.99213, 1.92837, 1.80147, 1.6168, 1.38473, 1.12031, 0.84256, 0.573096, 0.334495, 0.148271, 0.0327244, 0.000890851, 0.0587896, 0.204228, 0.426353, 0.706092, 1.01753, 
1.03694, 0.718622, 0.431779, 0.204223, 0.0565251, 0.000407219, 0.0381909, 0.163237, 0.361244, 0.612178, 0.892575, 1.17794, 1.445, 1.67361, 1.84814, 1.95835, 1.99967, 1.97294, 1.88376, 1.74153, 1.55828, 1.34748, 1.12294, 0.897751, 0.683562, 0.48998, 0.324268, 0.19124, 0.093345, 0.0309112, 0.0024671, 0.00513589, 0.035038, 0.087679, 0.158299, 0.242164, 0.334793, 0.432126, 0.530616, 0.627291, 0.71975, 0.806132, 0.885065, 0.955598, 1.01711, 1.06927, 1.11191, 1.145, 1.16857, 1.18268, 1.18738, 1.18268, 1.16857, 1.145, 1.11191, 1.06927, 1.01711, 0.955596, 0.885063, 0.80613, 0.719748, 0.62729, 0.530613, 0.432123, 0.334791, 0.242162, 0.158297, 0.0876775, 0.0350365, 0.00513554, 0.00246751, 0.0309122, 0.0933467, 0.191242, 0.324273, 0.489985, 0.683566, 0.897754, 1.12294, 1.34748, 1.55828, 1.74154, 1.88377, 1.97294, 1.99967, 1.95835, 1.84813, 1.6736, 1.445, 1.17793, 0.892567, 0.612171, 0.361238, 0.163233, 0.0381888, 0.000407457, 0.0565282, 0.204228, 0.431787, 0.718629, 
0.743825, 0.448215, 0.212392, 0.058787, 0.000407219, 0.0401053, 0.17097, 0.377691, 0.638664, 0.928528, 1.22085, 1.49064, 1.71648, 1.8821, 1.97731, 1.99826, 1.94715, 1.83139, 1.66245, 1.45456, 1.22322, 0.983992, 0.751308, 0.537629, 0.352848, 0.203991, 0.0951728, 0.0277737, 0.000781834, 0.0112369, 0.0547318, 0.125916, 0.218966, 0.327994, 0.447375, 0.571997, 0.69742, 0.819966, 0.936729, 1.04557, 1.145, 1.23417, 1.31266, 1.38046, 1.43781, 1.48514, 1.52293, 1.55169, 1.57187, 1.58382, 1.58778, 1.58382, 1.57187, 1.55169, 1.52293, 1.48514, 1.43781, 1.38046, 1.31265, 1.23416, 1.145, 1.04556, 0.936727, 0.819962, 0.697418, 0.571995, 0.447372, 0.327991, 0.218964, 0.125914, 0.05473, 0.0112361, 0.000782073, 0.0277751, 0.0951752, 0.203994, 0.352853, 0.537634, 0.751316, 0.983998, 1.22323, 1.45456, 1.66246, 1.83139, 1.94715, 1.99826, 1.97731, 1.8821, 1.71648, 1.49064, 1.22085, 0.928521, 0.638656, 0.377685, 0.170965, 0.0401032, 0.000407457, 0.0587896, 0.212397, 0.448222, 
0.476064, 0.229141, 0.0658272, 0.000890553, 0.0381909, 0.17097, 0.383239, 0.652028, 0.950171, 1.24927, 1.5225, 1.74704, 1.90578, 1.98843, 1.99175, 1.91923, 1.78005, 1.58779, 1.35883, 1.11076, 0.860886, 0.624916, 0.41605, 0.244324, 0.116354, 0.0353472, 0.00138909, 0.0119087, 0.0622568, 0.146331, 0.257195, 0.38763, 0.530618, 0.679692, 0.829212, 0.974501, 1.11191, 1.23882, 1.35353, 1.45516, 1.54353, 1.61899, 1.68228, 1.73439, 1.77647, 1.80967, 1.83511, 1.85378, 1.86651, 1.87389, 1.87631, 1.87389, 1.86651, 1.85378, 1.83511, 1.80967, 1.77647, 1.73439, 1.68228, 1.61899, 1.54353, 1.45516, 1.35353, 1.23882, 1.11191, 0.974497, 0.829208, 0.679689, 0.530613, 0.387627, 0.257191, 0.146329, 0.0622548, 0.0119078, 0.00138938, 0.0353487, 0.116357, 0.244329, 0.416054, 0.624923, 0.860894, 1.11077, 1.35883, 1.58779, 1.78005, 1.91923, 1.99176, 1.98842, 1.90577, 1.74703, 1.5225, 1.24926, 0.950163, 0.652021, 0.383232, 0.170965, 0.0381888, 0.000890851, 0.0658306, 0.229145, 
0.255259, 0.0784013, 0.00241548, 0.0327263, 0.163237, 0.377691, 0.652028, 0.957396, 1.26341, 1.5413, 1.7666, 1.92117, 1.99435, 1.98335, 1.89277, 1.7335, 1.52117, 1.27436, 1.01273, 0.755329, 0.519146, 0.318043, 0.162106, 0.0573871, 0.00600898, 0.00656569, 0.0547318, 0.143991, 0.266406, 0.413355, 0.576194, 0.746782, 0.917902, 1.0835, 1.23882, 1.38046, 1.50624, 1.61514, 1.70705, 1.78267, 1.84324, 1.89037, 1.92591, 1.95179, 1.96988, 1.98196, 1.98958, 1.99409, 1.99653, 1.99769, 1.99803, 1.99769, 1.99653, 1.99409, 1.98958, 1.98196, 1.96988, 1.95179, 1.92591, 1.89037, 1.84324, 1.78267, 1.70705, 1.61513, 1.50624, 1.38046, 1.23882, 1.08349, 0.917897, 0.746778, 0.576188, 0.41335, 0.266402, 0.143988, 0.05473, 0.00656503, 0.0060094, 0.057389, 0.16211, 0.318047, 0.519151, 0.755336, 1.01274, 1.27436, 1.52117, 1.7335, 1.89277, 1.98335, 1.99435, 1.92116, 1.7666, 1.54129, 1.2634, 0.957388, 0.652021, 0.377685, 0.163232, 0.032724, 0.00241613, 0.0784042, 
0.097736, 0.00609225, 0.0245494, 0.148275, 0.361244, 0.638664, 0.950171, 1.26341, 1.54751, 1.77614, 1.92978, 1.99714, 1.97557, 1.87057, 1.6946, 1.46528, 1.20335, 0.930586, 0.667808, 0.433284, 0.241541, 0.102648, 0.0219918, 0.000474572, 0.035038, 0.119437, 0.245139, 0.402249, 0.580398, 0.76949, 0.960322, 1.145, 1.31723, 1.47235, 1.60739, 1.72086, 1.81258, 1.88343, 1.93512, 1.96988, 1.9903, 1.9991, 1.99899, 1.99254, 1.98211, 1.96976, 1.95726, 1.94607, 1.93728, 1.93169, 1.92978, 1.93169, 1.93728, 1.94607, 1.95727, 1.96976, 1.98211, 1.99254, 1.99899, 1.9991, 1.9903, 1.96988, 1.93512, 1.88343, 1.81257, 1.72085, 1.60739, 1.47235, 1.31722, 1.145, 0.960316, 0.769486, 0.580393, 0.402245, 0.245135, 0.119435, 0.0350365, 0.000474393, 0.0219935, 0.10265, 0.241545, 0.433292, 0.667815, 0.930594, 1.20336, 1.46528, 1.6946, 1.87057, 1.97557, 1.99714, 1.92977, 1.77613, 1.5475, 1.2634, 0.950163, 0.638656, 0.361237, 0.14827, 0.0245477, 0.00609308, 
0.0135664, 0.0150668, 0.127105, 0.334501, 0.612178, 0.928528, 1.24927, 1.5413, 1.77614, 1.93254, 1.99818, 1.97018, 1.85467, 1.66543, 1.42198, 1.1472, 0.864977, 0.597986, 0.365838, 0.183759, 0.0618041, 0.00465709, 0.0119087, 0.0787327, 0.196836, 0.355545, 0.54292, 0.746782, 0.955599, 1.15915, 1.34901, 1.51877, 1.66411, 1.78267, 1.87389, 1.93864, 1.97896, 1.99769, 1.99818, 1.98401, 1.95876, 1.92587, 1.88849, 1.84944, 1.81111, 1.77555, 1.74437, 1.71888, 1.70002, 1.68845, 1.68455, 1.68845, 1.70002, 1.71888, 1.74438, 1.77555, 1.81111, 1.84944, 1.88849, 1.92587, 1.95876, 1.98401, 1.99818, 1.99769, 1.97896, 1.93864, 1.87389, 1.78267, 1.66411, 1.51877, 1.34901, 1.15915, 0.955594, 0.746777, 0.542915, 0.355541, 0.196833, 0.0787305, 0.0119078, 0.0046578, 0.061806, 0.183762, 0.365844, 0.597991, 0.864984, 1.14721, 1.42199, 1.66544, 1.85467, 1.97018, 1.99818, 1.93254, 1.77613, 1.54129, 1.24926, 0.928519, 0.61217, 0.334494, 0.127101, 0.0150655, 
