8.34992, 8.27733, 8.20417, 8.13046, 8.05624, 7.98152, 7.90633, 7.83069, 7.75461, 7.67811, 7.60121, 7.52393, 7.44627, 7.36826, 7.28991, 7.21122, 7.13222, 7.0529, 6.97329, 6.89339, 6.81321, 6.73277, 6.65206, 6.5711, 6.48989, 6.40845, 6.32678, 6.24488, 6.16277, 6.08045, 5.99792, 5.9152, 5.83228, 5.74917, 5.66588, 5.58242, 5.49878, 5.41497, 5.33099, 5.24686, 5.16257, 5.07812, 4.99353, 4.90879, 4.82391, 4.73889, 4.65374, 4.56845, 4.48304, 4.39749, 4.31183, 4.22604, 4.14014, 4.05412, 3.96798, 3.88174, 3.79538, 3.70892, 3.62236, 3.53569, 3.44893, 3.36206, 3.2751, 3.18805, 3.1009, 3.01366, 2.92633, 2.83892, 2.75142, 2.66383, 2.57616, 2.48841, 2.40059, 2.31268, 2.22469, 2.13663, 2.0485, 1.96029, 1.87201, 1.78366, 1.69524, 1.60675, 1.5182, 1.42958, 1.34089, 1.25214, 1.16333, 1.07445, 0.985515, 0.896518, 0.807462, 0.718347, 0.629176, 0.539948, 0.450663, 0.361324, 0.271931, 0.182484, 0.0929852, 0.00343424, 
8.25846, 8.1878, 8.11658, 8.04481, 7.97252, 7.89974, 7.82648, 7.75277, 7.67862, 7.60406, 7.5291, 7.45375, 7.37803, 7.30195, 7.22553, 7.14878, 7.07171, 6.99433, 6.91665, 6.83869, 6.76044, 6.68193, 6.60316, 6.52413, 6.44486, 6.36535, 6.28562, 6.20566, 6.12548, 6.04509, 5.9645, 5.88371, 5.80272, 5.72155, 5.6402, 5.55866, 5.47696, 5.39508, 5.31304, 5.23084, 5.14848, 5.06598, 4.98332, 4.90051, 4.81757, 4.73448, 4.65126, 4.56791, 4.48443, 4.40082, 4.31709, 4.23324, 4.14927, 4.06518, 3.98098, 3.89667, 3.81225, 3.72773, 3.6431, 3.55837, 3.47353, 3.3886, 3.30358, 3.21846, 3.13324, 3.04794, 2.96255, 2.87707, 2.7915, 2.70585, 2.62012, 2.5343, 2.44841, 2.36243, 2.27638, 2.19026, 2.10406, 2.01779, 1.93144, 1.84502, 1.75854, 1.67199, 1.58537, 1.49868, 1.41193, 1.32511, 1.23823, 1.15129, 1.06429, 0.977225, 0.890104, 0.802923, 0.715686, 0.628392, 0.541042, 0.453638, 0.366179, 0.278667, 0.191102, 0.103485, 
8.16723, 8.0985, 8.02921, 7.95938, 7.88902, 7.81818, 7.74685, 7.67508, 7.60287, 7.53024, 7.45721, 7.38379, 7.31001, 7.23587, 7.16138, 7.08656, 7.01143, 6.93598, 6.86024, 6.78421, 6.7079, 6.63132, 6.55448, 6.47739, 6.40005, 6.32248, 6.24468, 6.16665, 6.08841, 6.00996, 5.9313, 5.85244, 5.77339, 5.69415, 5.61473, 5.53514, 5.45536, 5.37542, 5.29532, 5.21505, 5.13463, 5.05405, 4.97333, 4.89246, 4.81145, 4.7303, 4.64901, 4.5676, 4.48605, 4.40438, 4.32258, 4.24066, 4.15863, 4.07648, 3.99421, 3.91183, 3.82935, 3.74676, 3.66406, 3.58127, 3.49837, 3.41537, 3.33228, 3.24909, 3.16582, 3.08245, 2.99899, 2.91544, 2.83181, 2.74809, 2.66429, 2.58041, 2.49645, 2.41241, 2.3283, 2.24411, 2.15984, 2.0755, 1.99109, 1.90661, 1.82206, 1.73744, 1.65276, 1.568, 1.48319, 1.3983, 1.31336, 1.22835, 1.14329, 1.05816, 0.97297, 0.887724, 0.802421, 0.717062, 0.631646, 0.546176, 0.460652, 0.375075, 0.289444, 0.203762, 
8.07623, 8.00944, 7.94208, 7.87418, 7.80576, 7.73685, 7.66746, 7.59762, 7.52734, 7.45665, 7.38556, 7.31407, 7.24222, 7.17002, 7.09746, 7.02458, 6.95138, 6.87787, 6.80406, 6.72996, 6.65559, 6.58095, 6.50604, 6.43088, 6.35548, 6.27984, 6.20398, 6.12788, 6.05157, 5.97506, 5.89833, 5.82141, 5.7443, 5.66699, 5.58951, 5.51184, 5.434, 5.356, 5.27783, 5.1995, 5.12101, 5.04237, 4.96358, 4.88464, 4.80557, 4.72635, 4.647, 4.56752, 4.48791, 4.40817, 4.3283, 4.24832, 4.16822, 4.088, 4.00767, 3.92723, 3.84668, 3.76602, 3.68526, 3.6044, 3.52344, 3.44238, 3.36122, 3.27997, 3.19862, 3.11719, 3.03566, 2.95405, 2.87235, 2.79057, 2.70871, 2.62676, 2.54474, 2.46263, 2.38045, 2.29819, 2.21586, 2.13346, 2.05098, 1.96844, 1.88582, 1.80313, 1.72038, 1.63756, 1.55468, 1.47173, 1.38872, 1.30565, 1.22252, 1.13932, 1.05607, 0.97276, 0.889392, 0.805967, 0.722486, 0.63895, 0.555361, 0.471717, 0.388022, 0.304274, 
7.98548, 7.92062, 7.8552, 7.78923, 7.72275, 7.65577, 7.58831, 7.52041, 7.45207, 7.38331, 7.31415, 7.2446, 7.17468, 7.10441, 7.03379, 6.96285, 6.89158, 6.82, 6.74813, 6.67597, 6.60353, 6.53082, 6.45785, 6.38462, 6.31116, 6.23745, 6.16352, 6.08936, 6.01499, 5.9404, 5.86561, 5.79063, 5.71544, 5.64008, 5.56452, 5.48879, 5.41289, 5.33682, 5.26058, 5.18419, 5.10763, 5.03093, 4.95407, 4.87707, 4.79993, 4.72265, 4.64523, 4.56768, 4.49001, 4.4122, 4.33427, 4.25622, 4.17806, 4.09977, 4.02138, 3.94287, 3.86426, 3.78553, 3.70671, 3.62778, 3.54875, 3.46962, 3.3904, 3.31108, 3.23167, 3.15217, 3.07258, 2.9929, 2.91314, 2.83329, 2.75336, 2.67335, 2.59326, 2.51309, 2.43285, 2.35252, 2.27213, 2.19166, 2.11112, 2.0305, 1.94982, 1.86907, 1.78825, 1.70737, 1.62642, 1.54541, 1.46433, 1.38319, 1.302, 1.22074, 1.13942, 1.05804, 0.976607, 0.895117, 0.81357, 0.731969, 0.650314, 0.568605, 0.486844, 0.405031, 
7.89498, 7.83206, 7.76857, 7.70454, 7.63999, 7.57494, 7.50942, 7.44345, 7.37704, 7.31022, 7.24299, 7.17538, 7.1074, 7.03906, 6.97038, 6.90136, 6.83203, 6.76239, 6.69245, 6.62222, 6.55172, 6.48094, 6.40991, 6.33862, 6.26708, 6.19532, 6.12332, 6.05109, 5.97865, 5.906, 5.83315, 5.7601, 5.68685, 5.61341, 5.5398, 5.466, 5.39203, 5.3179, 5.24359, 5.16913, 5.09451, 5.01974, 4.94482, 4.86975, 4.79455, 4.7192, 4.64372, 4.5681, 4.49236, 4.41649, 4.3405, 4.26438, 4.18815, 4.1118, 4.03534, 3.95877, 3.88209, 3.8053, 3.72841, 3.65141, 3.57432, 3.49713, 3.41984, 3.34245, 3.26498, 3.18741, 3.10976, 3.03201, 2.95419, 2.87627, 2.79828, 2.7202, 2.64204, 2.56381, 2.4855, 2.40711, 2.32865, 2.25011, 2.1715, 2.09283, 2.01408, 1.93526, 1.85638, 1.77743, 1.69842, 1.61934, 1.5402, 1.46099, 1.38173, 1.3024, 1.22302, 1.14358, 1.06408, 0.984522, 0.90491, 0.825244, 0.745523, 0.665748, 0.585922, 0.506043, 
7.80475, 7.74376, 7.68221, 7.62011, 7.55749, 7.49438, 7.4308, 7.36676, 7.30229, 7.2374, 7.17211, 7.10643, 7.04038, 6.97398, 6.90723, 6.84015, 6.77275, 6.70504, 6.63704, 6.56875, 6.50017, 6.43133, 6.36223, 6.29288, 6.22328, 6.15345, 6.08338, 6.01309, 5.94259, 5.87187, 5.80095, 5.72983, 5.65852, 5.58702, 5.51534, 5.44348, 5.37144, 5.29924, 5.22687, 5.15434, 5.08166, 5.00882, 4.93584, 4.8627, 4.78943, 4.71602, 4.64247, 4.56879, 4.49498, 4.42105, 4.34699, 4.27281, 4.19851, 4.1241, 4.04957, 3.97493, 3.90018, 3.82533, 3.75037, 3.67531, 3.60015, 3.5249, 3.44954, 3.37409, 3.29855, 3.22292, 3.1472, 3.07139, 2.9955, 2.91952, 2.84346, 2.76731, 2.69109, 2.61479, 2.53841, 2.46196, 2.38543, 2.30883, 2.23216, 2.15542, 2.0786, 2.00172, 1.92477, 1.84776, 1.77068, 1.69353, 1.61633, 1.53906, 1.46173, 1.38434, 1.30689, 1.22938, 1.15182, 1.07419, 0.996517, 0.918785, 0.840998, 0.763158, 0.685266, 0.607321, 
7.71479, 7.65574, 7.59612, 7.53596, 7.47528, 7.4141, 7.35245, 7.29035, 7.22781, 7.16485, 7.1015, 7.03775, 6.97364, 6.90917, 6.84436, 6.77921, 6.71375, 6.64798, 6.5819, 6.51555, 6.44891, 6.382, 6.31484, 6.24742, 6.17975, 6.11185, 6.04372, 5.97537, 5.9068, 5.83802, 5.76903, 5.69985, 5.63047, 5.5609, 5.49116, 5.42123, 5.35113, 5.28086, 5.21043, 5.13983, 5.06908, 4.99818, 4.92713, 4.85593, 4.78459, 4.71312, 4.6415, 4.56976, 4.49788, 4.42588, 4.35376, 4.28151, 4.20915, 4.13667, 4.06408, 3.99137, 3.91856, 3.84564, 3.77262, 3.69949, 3.62627, 3.55294, 3.47952, 3.40601, 3.3324, 3.25871, 3.18492, 3.11105, 3.03709, 2.96304, 2.88892, 2.81471, 2.74042, 2.66605, 2.59161, 2.51709, 2.4425, 2.36783, 2.29309, 2.21828, 2.14341, 2.06846, 1.99344, 1.91836, 1.84322, 1.76801, 1.69274, 1.6174, 1.54201, 1.46655, 1.39104, 1.31546, 1.23983, 1.16414, 1.0884, 1.0126, 0.936752, 0.860846, 0.784888, 0.708878, 
7.62513, 7.56801, 7.51033, 7.4521, 7.39335, 7.33411, 7.2744, 7.21423, 7.15362, 7.0926, 7.03118, 6.96937, 6.90719, 6.84466, 6.78178, 6.71857, 6.65504, 6.5912, 6.52706, 6.46264, 6.39793, 6.33296, 6.26773, 6.20225, 6.13652, 6.07055, 6.00435, 5.93793, 5.8713, 5.80445, 5.7374, 5.67015, 5.60271, 5.53508, 5.46726, 5.39927, 5.33111, 5.26277, 5.19427, 5.12561, 5.0568, 4.98783, 4.91871, 4.84945, 4.78005, 4.7105, 4.64082, 4.57101, 4.50107, 4.43101, 4.36082, 4.2905, 4.22008, 4.14953, 4.07887, 4.0081, 3.93723, 3.86624, 3.79515, 3.72396, 3.65267, 3.58128, 3.5098, 3.43822, 3.36654, 3.29478, 3.22293, 3.15099, 3.07896, 3.00686, 2.93466, 2.86239, 2.79004, 2.7176, 2.64509, 2.57251, 2.49985, 2.42712, 2.35432, 2.28144, 2.2085, 2.13548, 2.06241, 1.98926, 1.91605, 1.84277, 1.76944, 1.69604, 1.62257, 1.54905, 1.47547, 1.40183, 1.32814, 1.25438, 1.18058, 1.10671, 1.03279, 0.958823, 0.8848, 0.810724, 
7.53577, 7.48059, 7.42483, 7.36854, 7.31173, 7.25442, 7.19664, 7.13841, 7.07974, 7.02065, 6.96116, 6.90129, 6.84104, 6.78044, 6.7195, 6.65822, 6.59663, 6.53472, 6.47252, 6.41003, 6.34726, 6.28422, 6.22093, 6.15738, 6.09358, 6.02955, 5.96529, 5.9008, 5.8361, 5.77119, 5.70607, 5.64076, 5.57525, 5.50955, 5.44367, 5.37761, 5.31138, 5.24498, 5.17842, 5.1117, 5.04481, 4.97778, 4.9106, 4.84327, 4.7758, 4.70819, 4.64045, 4.57257, 4.50456, 4.43643, 4.36818, 4.2998, 4.23131, 4.16269, 4.09397, 4.02514, 3.95619, 3.88714, 3.81799, 3.74873, 3.67938, 3.60992, 3.54037, 3.47073, 3.40099, 3.33116, 3.26124, 3.19124, 3.12115, 3.05097, 2.98071, 2.91037, 2.83995, 2.76946, 2.69888, 2.62823, 2.55751, 2.48671, 2.41584, 2.3449, 2.27389, 2.20281, 2.13167, 2.06046, 1.98918, 1.91784, 1.84644, 1.77497, 1.70344, 1.63186, 1.56021, 1.48851, 1.41674, 1.34493, 1.27305, 1.20112, 1.12914, 1.0571, 0.985014, 0.912873, 
